,Unnamed: 0,price,bedrooms,bathrooms,sqft_lot,sqft_living,floors,waterfront,condition,grade,sqft_above,sqft_basement,district,grades,grade_num,total_sch,total_student,transport_dist,medical_emerg_dist,entertain_dist,job_center_dist,zip,prop_crime,viol_crime,totalcrime_percapita
4628,4628,227450.0,2,1.0,6509,660,1.0,0.0,4,5,660,0.0,renton,B-,8,29,"16,425",2.71081558769547,2.1340388032936,1.38370551535267,2.71081558769547,98056,16.286731601503636,8.143365800751818,24.430097402255456
4629,4629,835000.0,2,3.25,392475,3570,1.0,0.0,3,9,2370,1200.0,snoqualmie valley,A-,11,13,"7,214",4.78122694934661,6.32072919320297,5.81457370728456,4.78122694934661,98024,972.701062255506,230.81042155215397,1203.51148380766
4630,4630,760000.0,5,1.5,2992,3050,1.5,0.0,4,8,1920,1130.0,seattle,A-,11,108,"55,271",3.7189859945446497,1.31795520606806,1.00511643842524,3.7189859945446497,98112,4.1572655303280195,16.629062121312078,20.786327651640097
4631,4631,532500.0,2,1.0,3000,820,1.0,0.0,4,7,820,0.0,seattle,A-,11,108,"55,271",3.46237074740301,1.7811705760852599,1.67612577163351,3.46237074740301,98103,7.368066028186903,29.472264112747613,36.84033014093452
4632,4632,635000.0,3,2.5,26359,3610,1.0,0.0,3,8,1950,1660.0,lake washington,A+,13,55,"30,675",14.3316276963436,14.4763280985604,3.7675751273544096,14.3316276963436,98053,516.4919935656775,220.0705016062452,736.5624951719227
4633,4633,438500.0,3,2.0,3072,1490,1.0,0.0,5,7,770,720.0,seattle,A-,11,108,"55,271",1.76870312619377,1.47644116408199,1.28373738890848,1.76870312619377,98144,58.65372171207985,52.788349540871856,111.4420712529517
4634,4634,545500.0,3,2.5,9361,1560,1.5,0.0,4,7,1360,200.0,seattle,A-,11,108,"55,271",1.84755189752494,1.73554236014237,2.35718456184157,1.84755189752494,98108,256.55847332709567,106.57044276663977,363.1289160937354
4635,4635,675000.0,3,1.75,9549,1660,1.0,0.0,3,7,1660,0.0,lake washington,A+,13,55,"30,675",3.6086620938838196,5.70929801523005,1.34314693925009,3.6086620938838196,98033,12.75226693861301,5.100906775445204,17.853173714058215
4636,4636,450000.0,3,1.75,4080,1180,1.0,0.0,4,6,760,420.0,seattle,A-,11,108,"55,271",5.892426722491269,2.45518395881693,2.50586240458185,5.892426722491269,98117,8.647461250942321,11.52994833458976,20.177409585532082
4637,4637,199999.0,3,1.0,10815,960,1.0,0.0,5,5,960,0.0,kent,B,9,44,"27,291",0.474878074078009,5.31901612075453,5.974379523539129,0.474878074078009,98010,32.06749052325487,16.033745261627434,48.101235784882306
4638,4638,600000.0,4,2.25,43847,2260,2.0,0.0,3,8,2260,0.0,northshore,A,12,39,23500,6.1076404573584195,3.10779089022224,1.7794582130194598,6.1076404573584195,98072,273.7991216159113,59.323143016780776,333.12226463269207
4639,4639,292600.0,3,1.5,7123,1520,1.0,0.0,4,7,1520,0.0,renton,B-,8,29,"16,425",2.4948693862853397,2.17198888533134,1.20252145547659,2.4948693862853397,98056,16.286731601503636,8.143365800751818,24.430097402255456
4640,4640,1040000.0,5,2.75,8904,3050,1.0,0.0,4,8,1650,1400.0,mercer island,A+,13,6,"4,522",1.73026740292019,1.36709905935466,1.71874317541592,1.73026740292019,98040,0.0,8.100445524503849,8.100445524503849
4641,4641,610000.0,3,1.0,4959,1000,1.0,0.0,3,8,1000,0.0,seattle,A-,11,108,"55,271",3.85811028240006,1.98081994971409,1.2694985098806202,3.85811028240006,98105,18.06773913393521,23.488060874115767,41.55580000805098
4642,4642,397450.0,4,2.5,9451,2650,2.0,0.0,4,8,2650,0.0,kent,B,9,44,"27,291",3.49630287812064,1.39813329104675,2.64808773116394,3.49630287812064,98042,268.5737792314582,93.59389276247785,362.1676719939361
4643,4643,382000.0,3,2.25,15528,1750,1.0,0.0,3,8,1270,480.0,shoreline,A,12,19,"9,899",4.88699979562445,2.37033543168157,1.08076101590678,4.88699979562445,98155,14.356814151729937,14.356814151729937,28.713628303459874
4644,4644,370000.0,3,2.25,7667,1770,1.0,0.0,3,8,1270,500.0,seattle,A-,11,108,"55,271",7.71799154192104,1.50679162152563,3.9474354816743897,7.71799154192104,98177,14.641437777476597,4.880479259158865,19.52191703663546
4645,4645,260000.0,2,1.0,7906,770,1.0,0.0,4,6,770,0.0,shoreline,A,12,19,"9,899",2.36266492514084,2.49770552161277,0.877794713991311,2.36266492514084,98155,14.356814151729937,14.356814151729937,28.713628303459874
4646,4646,890000.0,4,2.5,7200,3370,2.0,0.0,3,8,3370,0.0,seattle,A-,11,108,"55,271",8.63471014290203,2.2817755504127,4.28536492446884,8.63471014290203,98177,14.641437777476597,4.880479259158865,19.52191703663546
4647,4647,344000.0,5,2.0,8412,2130,1.0,0.0,3,7,1440,690.0,shoreline,A,12,19,"9,899",0.763167981736301,2.38833031859182,1.3435509332778202,0.763167981736301,98155,14.356814151729937,14.356814151729937,28.713628303459874
4648,4648,205000.0,3,1.0,8498,1050,1.0,0.0,3,7,1050,0.0,kent,B,9,44,"27,291",5.95852788567034,3.91592405718197,3.42709197496423,5.95852788567034,98031,10.228578033310388,12.785722541637984,23.014300574948372
4649,4649,379000.0,5,2.5,8550,2803,1.0,0.0,3,8,2803,0.0,federal way,C+,7,46,"23,489",1.49279533207334,1.60407530036419,1.21488815778175,1.49279533207334,98003,122.3728455859312,70.21392779520643,192.58677338113762
4650,4650,424240.0,3,2.0,12094,2080,2.0,0.0,4,8,2080,0.0,northshore,A,12,39,23500,4.37635881712852,3.73027282342408,2.25457847246049,4.37635881712852,98052,77.13147242154055,17.59138844701802,94.72286086855857
4651,4651,589950.0,3,2.0,12094,2080,2.0,0.0,4,8,2080,0.0,northshore,A,12,39,23500,4.37635881712852,3.73027282342408,2.25457847246049,4.37635881712852,98052,77.13147242154055,17.59138844701802,94.72286086855857
4652,4652,582000.0,4,1.75,4650,2120,1.0,0.0,3,7,1190,930.0,seattle,A-,11,108,"55,271",6.802934582887059,3.37174793836256,3.0666361375685494,6.802934582887059,98117,8.647461250942321,11.52994833458976,20.177409585532082
4653,4653,349000.0,3,2.5,7709,2550,2.0,0.0,3,9,2550,0.0,federal way,C+,7,46,"23,489",5.28354467416097,4.923752503980941,3.77872157819102,5.28354467416097,98023,0.0,1.9586023155340844,1.9586023155340844
4654,4654,658000.0,3,1.0,12005,1290,1.0,0.0,4,7,1290,0.0,lake washington,A+,13,55,"30,675",1.83987326221292,3.0026821957533,0.449886356670844,1.83987326221292,98033,12.75226693861301,5.100906775445204,17.853173714058215
4655,4655,294000.0,5,2.75,5000,1790,1.5,0.0,4,7,1060,730.0,seattle,A-,11,108,"55,271",3.07253462216325,1.80183034108516,1.48606123062506,3.07253462216325,98106,792.1523798094363,279.3580856332796,1071.510465442716
4656,4656,690000.0,5,3.5,7598,2720,2.0,0.0,3,8,1860,860.0,seattle,A-,11,108,"55,271",4.312685917175759,2.76084660739116,2.23351560624378,4.312685917175759,98115,3.6982479661207934,7.396495932241589,11.094743898362381
4657,4657,600000.0,3,1.0,5000,1040,1.5,0.0,3,7,1040,0.0,seattle,A-,11,108,"55,271",3.86113023110732,1.9270658628788,1.73376087600329,3.86113023110732,98107,0.0,13.470219499920795,13.470219499920795
4658,4658,199990.0,3,1.0,5200,840,1.0,0.0,3,6,840,0.0,kent,B,9,44,"27,291",2.73952044819076,3.21363435842003,3.71809635193482,2.73952044819076,98042,268.5737792314582,93.59389276247785,362.1676719939361
4659,4659,220000.0,3,1.75,8850,1650,1.0,0.0,3,7,1650,0.0,tukwila,C+,7,8,"3,046",2.89188143495718,1.94170390269014,1.02757081497538,2.89188143495718,98188,122.169370176305,98.5236856260524,220.69305580235738
4660,4660,440000.0,4,2.25,15750,2080,1.0,0.0,3,8,1460,620.0,lake washington,A+,13,55,"30,675",1.30569295482828,1.26527261067307,1.08899190056,1.30569295482828,98034,6.585031591030553,2.1950105303435183,8.780042121374072
4661,4661,535000.0,4,2.25,3766,1860,2.0,0.0,3,8,1860,0.0,issaquah,A+,13,27,"20,897",2.76879245776175,2.92500225683781,1.25121849968823,2.76879245776175,98029,33.82359964547456,13.529439858189823,47.353039503664384
4662,4662,215000.0,3,1.75,10016,1280,1.0,0.0,4,7,1280,0.0,federal way,C+,7,46,"23,489",2.19547373551944,2.9389520101761297,1.18604533196263,2.19547373551944,98003,122.3728455859312,70.21392779520643,192.58677338113762
4663,4663,605000.0,3,2.5,35012,3200,1.5,0.0,3,8,2100,1100.0,issaquah,A+,13,27,"20,897",9.02885122210212,6.458109484772099,5.671799266654809,9.02885122210212,98027,318.2653854952511,54.65163185271989,372.917017347971
4664,4664,349900.0,3,2.5,7278,2200,2.0,0.0,3,8,2200,0.0,renton,B-,8,29,"16,425",5.44727969205507,3.23411205593602,2.58137032228344,5.44727969205507,98058,789.7351246089206,188.0321725259335,977.7672971348541
4665,4665,495000.0,3,1.0,5510,1570,1.0,0.0,4,7,1070,500.0,seattle,A-,11,108,"55,271",2.94525220214686,1.44196546353953,1.61851290055187,2.94525220214686,98115,3.6982479661207934,7.396495932241589,11.094743898362381
4666,4666,515100.0,3,2.5,4900,2074,2.0,0.0,3,8,2074,0.0,lake washington,A+,13,55,"30,675",3.7229197349668395,3.58877089585704,2.11978443025444,3.7229197349668395,98034,6.585031591030553,2.1950105303435183,8.780042121374072
4667,4667,620000.0,4,2.5,55387,2450,2.0,0.0,3,9,2450,0.0,lake washington,A+,13,55,"30,675",13.2119819881239,13.4356607373558,2.65424242998745,13.2119819881239,98053,516.4919935656775,220.0705016062452,736.5624951719227
4668,4668,657500.0,4,2.25,10370,2520,2.0,0.0,3,9,2520,0.0,lake washington,A+,13,55,"30,675",9.94093566830665,10.106505897473802,1.76040294720951,9.94093566830665,98074,34.277996056247986,10.283398816874401,44.56139487312239
4669,4669,250000.0,5,1.75,8250,2190,1.0,0.0,3,7,1190,1000.0,renton,B-,8,29,"16,425",1.58074845760349,1.27384694683891,0.816908696133257,1.58074845760349,98055,3.990237803409203,3.990237803409203,7.980475606818406
4670,4670,288000.0,3,2.5,9253,1370,1.0,0.0,3,7,1090,280.0,kent,B,9,44,"27,291",3.03546889704226,3.57784690733857,4.10648476638054,3.03546889704226,98042,268.5737792314582,93.59389276247785,362.1676719939361
4671,4671,226450.0,3,1.75,7200,1730,1.5,0.0,4,6,1730,0.0,federal way,C+,7,46,"23,489",4.36752964050197,1.36258067987642,0.63311413648511,4.36752964050197,98032,131.41235292208776,59.001464577263896,190.41381749935167
4672,4672,390000.0,3,2.5,6991,1640,1.0,0.0,3,7,1110,530.0,seattle,A-,11,108,"55,271",4.90135196625021,2.13584926632747,2.77484852597403,4.90135196625021,98125,23.132246335198694,27.758695602238436,50.890941937437134
4673,4673,350000.0,3,1.0,10236,1300,1.0,0.0,4,6,1300,0.0,snoqualmie valley,A-,11,13,"7,214",5.55585711772662,4.96881105231227,1.54107507860829,5.55585711772662,98045,428.714111112358,75.65543137276906,504.36954248512706
4674,4674,368000.0,3,1.5,7884,1560,1.0,0.0,3,7,1060,500.0,seattle,A-,11,108,"55,271",5.99025319903517,3.22172076813009,3.15008850345706,5.99025319903517,98125,23.132246335198694,27.758695602238436,50.890941937437134
4675,4675,469000.0,2,1.0,4284,1120,1.0,0.0,3,6,730,390.0,seattle,A-,11,108,"55,271",2.25565704587244,1.22073235021367,1.1467578454003,2.25565704587244,98105,18.06773913393521,23.488060874115767,41.55580000805098
4676,4676,515000.0,5,2.5,15916,3810,1.5,0.0,5,8,3810,0.0,renton,B-,8,29,"16,425",5.570896536792411,2.27767480868629,2.57595380180743,5.570896536792411,98058,789.7351246089206,188.0321725259335,977.7672971348541
4677,4677,410000.0,3,1.75,8560,1440,1.0,0.0,4,7,1440,0.0,lake washington,A+,13,55,"30,675",3.54240596318646,3.32817666103511,1.83620968186022,3.54240596318646,98034,6.585031591030553,2.1950105303435183,8.780042121374072
4678,4678,210000.0,4,1.0,43560,1200,1.0,0.0,3,5,1200,0.0,kent,B,9,44,"27,291",2.85165963210025,2.35249068311303,2.55305428248727,2.85165963210025,98042,268.5737792314582,93.59389276247785,362.1676719939361
4679,4679,460000.0,3,1.75,7700,1520,1.0,0.0,3,7,820,700.0,lake washington,A+,13,55,"30,675",2.4271656514378197,2.35916632764534,1.69758242459705,2.4271656514378197,98034,6.585031591030553,2.1950105303435183,8.780042121374072
4680,4680,241500.0,4,2.5,9654,2500,1.0,0.0,3,8,1830,670.0,federal way,C+,7,46,"23,489",2.60924863841786,1.87313679512013,2.06654320184292,2.60924863841786,98023,0.0,1.9586023155340844,1.9586023155340844
4681,4681,322200.0,4,2.25,19000,2010,2.0,0.0,4,8,2010,0.0,kent,B,9,44,"27,291",3.9887554148910405,1.61242652661568,2.89246041826938,3.9887554148910405,98042,268.5737792314582,93.59389276247785,362.1676719939361
4682,4682,279000.0,4,1.0,6000,1210,1.5,0.0,3,7,1210,0.0,renton,B-,8,29,"16,425",2.3116740113809,2.04366612951096,1.45277499763471,2.3116740113809,98178,1312.8919047607326,716.1228571422178,2029.0147619029503
4683,4683,303000.0,2,1.0,27007,1100,1.0,0.0,4,6,1100,0.0,vashon island,A,12,5,"1,585",3.13811812162883,0.79608968913665,0.894633336743378,3.13811812162883,98070,949.267635411185,423.9447692127622,1373.2124046239471
4684,4684,420000.0,3,1.5,6615,1050,1.0,0.0,4,6,800,250.0,seattle,A-,11,108,"55,271",5.5882326413205305,1.95688631495504,2.28426392537122,5.5882326413205305,98199,0.0,4.630769527850908,4.630769527850908
4685,4685,249000.0,3,1.75,18335,2120,1.0,0.0,3,7,1380,740.0,tukwila,C+,7,8,"3,046",1.78503427523731,1.69042260589903,0.875093214407805,1.78503427523731,98188,122.169370176305,98.5236856260524,220.69305580235738
4686,4686,294950.0,3,1.0,8840,1240,1.0,0.0,3,6,1240,0.0,seattle,A-,11,108,"55,271",5.380600419268269,2.6525127345133,2.8235306774529,5.380600419268269,98125,23.132246335198694,27.758695602238436,50.890941937437134
4687,4687,1320000.0,4,3.5,3997,3460,2.0,0.0,3,10,2560,900.0,seattle,A-,11,108,"55,271",2.37454270849743,1.36825377066946,1.38359295057855,2.37454270849743,98103,7.368066028186903,29.472264112747613,36.84033014093452
4688,4688,335000.0,3,1.75,4800,1270,1.0,0.0,3,7,1270,0.0,seattle,A-,11,108,"55,271",4.27199181572138,1.8425790740698702,1.69111097564865,4.27199181572138,98117,8.647461250942321,11.52994833458976,20.177409585532082
4689,4689,1160000.0,4,2.25,8051,2980,1.5,0.0,4,10,2020,960.0,seattle,A-,11,108,"55,271",6.79330754839839,2.63295232027279,2.61649085418011,6.79330754839839,98199,0.0,4.630769527850908,4.630769527850908
4690,4690,520000.0,2,1.0,3708,1250,1.5,0.0,3,7,1250,0.0,seattle,A-,11,108,"55,271",4.25456497381622,1.99981796264259,1.70836069407423,4.25456497381622,98117,8.647461250942321,11.52994833458976,20.177409585532082
4691,4691,560000.0,4,1.75,8800,1740,1.0,0.0,4,8,1740,0.0,bellevue,A+,13,31,"21,609",2.98564867077294,1.85133345733133,1.25031282840862,2.98564867077294,98007,3.4275581640339534,3.4275581640339534,6.855116328067907
4692,4692,243400.0,4,1.5,7464,1730,2.0,0.0,4,7,1730,0.0,federal way,C+,7,46,"23,489",4.07987312396739,3.74779503411868,1.69552233798046,4.07987312396739,98032,131.41235292208776,59.001464577263896,190.41381749935167
4693,4693,405000.0,3,2.0,14404,1240,1.0,0.0,3,7,1240,0.0,lake washington,A+,13,55,"30,675",8.38945923873054,8.56221242667602,3.23561534826724,8.38945923873054,98053,516.4919935656775,220.0705016062452,736.5624951719227
4694,4694,495000.0,2,1.0,14695,1670,1.5,0.0,5,7,1670,0.0,lake washington,A+,13,55,"30,675",1.82803593972417,1.67023005120685,1.08867645466873,1.82803593972417,98033,12.75226693861301,5.100906775445204,17.853173714058215
4695,4695,350000.0,4,2.5,7095,2140,2.0,0.0,3,8,2140,0.0,tahoma,A,12,9,"8,906",3.18778429519031,1.7612686318294,2.5892424367436,3.18778429519031,98038,257.41397001283934,123.11102913657534,380.52499914941467
4696,4696,368500.0,5,2.75,7601,2530,1.0,0.0,3,7,1520,1010.0,tukwila,C+,7,8,"3,046",1.6518217066934,1.21336827637498,0.66574224759397,1.6518217066934,98188,122.169370176305,98.5236856260524,220.69305580235738
4697,4697,1070000.0,4,3.75,12320,4130,2.0,0.0,3,11,4130,0.0,renton,B-,8,29,"16,425",4.498829986118331,3.38359500795313,3.0176950426339,4.498829986118331,98059,311.36759343912894,91.43334093053785,402.8009343696668
4698,4698,430000.0,4,1.75,7724,1710,1.0,0.0,3,8,1710,0.0,shoreline,A,12,19,"9,899",3.7651616455757795,2.25214400433908,1.18190809188847,3.7651616455757795,98155,14.356814151729937,14.356814151729937,28.713628303459874
4699,4699,412500.0,3,1.5,8475,1490,1.0,0.0,4,7,1490,0.0,northshore,A,12,39,23500,4.67147891564838,2.29028438244165,0.944349966192963,4.67147891564838,98052,77.13147242154055,17.59138844701802,94.72286086855857
4700,4700,1120000.0,4,3.25,62365,4750,2.0,0.0,3,11,4750,0.0,northshore,A,12,39,23500,5.104320549010071,3.7028177178955697,2.04932537290758,5.104320549010071,98052,77.13147242154055,17.59138844701802,94.72286086855857
4701,4701,499000.0,3,1.5,3135,1260,1.0,0.0,4,7,780,480.0,seattle,A-,11,108,"55,271",4.48409281175663,1.31685465201303,1.95114229997842,4.48409281175663,98107,0.0,13.470219499920795,13.470219499920795
4702,4702,349000.0,4,2.5,7620,1800,2.0,0.0,3,8,1800,0.0,renton,B-,8,29,"16,425",4.633221607562231,2.7134483502868396,2.39855326692726,4.633221607562231,98055,3.990237803409203,3.990237803409203,7.980475606818406
4703,4703,635000.0,3,2.25,7482,1940,1.0,0.0,4,7,1240,700.0,bellevue,A+,13,31,"21,609",2.37031172833156,1.44619497414869,1.19488668851411,2.37031172833156,98004,5.5140376093757615,8.271056414063642,13.785094023439402
4704,4704,682000.0,4,2.75,8009,2820,2.0,0.0,3,9,2820,0.0,issaquah,A+,13,27,"20,897",6.54364995713298,5.16028940713156,2.33816822315675,6.54364995713298,98075,20.278386557473773,0.0,20.278386557473773
4705,4705,321027.0,4,2.25,16770,2820,1.0,0.0,4,8,1920,900.0,federal way,C+,7,46,"23,489",4.07649206924436,3.10150172608975,2.70403298156237,4.07649206924436,98023,0.0,1.9586023155340844,1.9586023155340844
4706,4706,150000.0,2,1.0,4120,720,1.0,0.0,5,5,720,0.0,auburn,B,9,24,"17,505",2.40892355658718,1.3598984010075,3.34893129681521,2.40892355658718,98002,31.29479423046897,14.224906468394988,45.51970069886396
4707,4707,410000.0,3,1.75,17583,1640,1.0,0.0,3,7,1110,530.0,lake washington,A+,13,55,"30,675",1.49488156661729,1.64334877618912,1.15344563443258,1.49488156661729,98034,6.585031591030553,2.1950105303435183,8.780042121374072
4708,4708,449950.0,3,2.0,4080,1560,2.0,0.0,3,7,1560,0.0,seattle,A-,11,108,"55,271",2.90526366470988,1.29160380017529,1.5410749771093202,2.90526366470988,98115,3.6982479661207934,7.396495932241589,11.094743898362381
4709,4709,194990.0,6,2.5,7144,1560,1.0,0.0,3,6,1060,500.0,seattle,A-,11,108,"55,271",3.52530241371448,1.8690793253769,3.97565035049366,3.52530241371448,98118,32.61598151293552,59.116466492195634,91.73244800513115
4710,4710,475000.0,4,1.75,8775,1910,1.0,0.0,3,7,1210,700.0,northshore,A,12,39,23500,5.21030576877098,2.7736934605876,2.95522565728238,5.21030576877098,98028,29.999052887044567,12.856736951590529,42.8557898386351
4711,4711,530000.0,5,1.75,3000,1570,2.0,0.0,4,7,1570,0.0,seattle,A-,11,108,"55,271",2.22517562395419,1.05469065453948,0.778245664007861,2.22517562395419,98105,18.06773913393521,23.488060874115767,41.55580000805098
4712,4712,319950.0,4,2.5,7643,2038,2.0,0.0,3,8,2038,0.0,auburn,B,9,24,"17,505",3.30522932082811,2.9770663689984,4.14060534518677,3.30522932082811,98092,215.23883705263447,59.644497014585475,274.88333406721995
4713,4713,485000.0,3,2.75,3330,1670,1.5,0.0,4,7,1670,0.0,seattle,A-,11,108,"55,271",3.91410622266063,1.65169974989457,1.46269982061712,3.91410622266063,98107,0.0,13.470219499920795,13.470219499920795
4714,4714,774000.0,4,2.75,10240,2830,2.0,0.0,4,9,2830,0.0,issaquah,A+,13,27,"20,897",5.290659507389679,4.20662446096202,1.82583502323759,5.290659507389679,98075,20.278386557473773,0.0,20.278386557473773
4715,4715,478000.0,4,2.0,8208,1690,1.0,0.0,4,7,1210,480.0,bellevue,A+,13,31,"21,609",3.6227870760156695,2.32616403934068,1.5554133447123502,3.6227870760156695,98008,0.0,0.0,0.0
4716,4716,385000.0,4,2.5,5280,1620,2.0,0.0,4,7,1620,0.0,highline,C+,7,40,"19,213",5.944774040584219,5.50436042524568,6.510978321693391,5.944774040584219,98146,1633.8459198023832,549.1632423552895,2183.0091621576726
4717,4717,595000.0,4,2.5,43017,2360,2.0,0.0,3,9,2360,0.0,northshore,A,12,39,23500,7.4129154176453,4.1049075354902405,2.92793858778919,7.4129154176453,98077,477.48017002472,141.75192547608876,619.2320955008088
4718,4718,285000.0,3,1.5,7117,1480,1.0,0.0,3,7,1170,310.0,northshore,A,12,39,23500,6.302685343763359,2.94435543297152,3.3725585166145,6.302685343763359,98028,29.999052887044567,12.856736951590529,42.8557898386351
4719,4719,723000.0,4,2.5,4004,2700,2.0,0.0,3,9,2700,0.0,issaquah,A+,13,27,"20,897",3.5027623427962897,2.47596279762061,2.0633873092618003,3.5027623427962897,98029,33.82359964547456,13.529439858189823,47.353039503664384
4720,4720,279000.0,3,1.5,16000,1780,1.0,0.0,2,7,1240,540.0,highline,C+,7,40,"19,213",3.6852242879123502,2.61795440554149,2.86206400058137,3.6852242879123502,98198,26.59749261713449,37.23648966398829,63.83398228112277
4721,4721,195000.0,3,1.5,7560,1430,1.0,0.0,5,6,1430,0.0,renton,B-,8,29,"16,425",4.0004848601417295,2.50327669844107,1.92262693163065,4.0004848601417295,98058,789.7351246089206,188.0321725259335,977.7672971348541
